,solver,instance,vertices,edges,propagating_vertices,omega,variables,constraints,run,lower_bound,upper_bound,gap,result,nodes,t_solver,callbacks,t_callback,lazy_constraints
9979,brimkov,../inputs/case6468rte.graphml,6468,8065,2384,6,36499,45765,2,1344.0,1344,0.0,Optimal,3112,53333168,0,0,0
9980,forts,../inputs/case2869pegase.graphml,2869,3968,869,9,10805,2869,2,613.0,613,0.0,Optimal,1641,1216870,31,468238,5351
9981,cycles,../inputs/case2383wp.graphml,2383,2886,552,3,9861,4766,2,693.0,693,0.0,Optimal,4034,14098411,79,121893,2283
9982,jovanovic,../inputs/case145.graphml,145,422,71,2,1440,4117,0,55.0,55,0.0,Optimal,1,339947,0,0,0
9983,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,26,54546,98650,4,2010.0,2010,0.0,Optimal,1801,61551589,0,0,0
9984,forts,../inputs/case4gs.graphml,4,4,0,3,12,4,1,2.0,2,0.0,Optimal,1,525,8,104,10
9985,jovanovic,../inputs/case2737sop.graphml,2737,3266,655,2,13922,25903,4,1204.0,1204,0.0,Optimal,1,3579678,0,0,0
9986,forts,../inputs/case30.graphml,30,41,7,8,112,30,4,6.0,6,0.0,Optimal,1,1109,8,560,41
9987,cycles,../inputs/case3012wp.graphml,3012,3566,726,1,12224,6024,1,2293.0,2293,0.0,Optimal,3025,1930403,39,88855,5161
9988,jovanovic,../inputs/case3375wp.graphml,3374,4068,889,2,17535,33874,3,1454.0,1454,0.0,Optimal,2345,36498875,0,0,0
9989,cycles,../inputs/case89pegase.graphml,89,206,43,3,621,178,2,21.0,21,0.0,Optimal,975,139408,34,2989,162
9990,forts,../inputs/case_ieee30.graphml,30,41,7,3,112,30,1,8.0,8,0.0,Optimal,47,11223,18,1393,78
9991,forts,../inputs/case_ieee30.graphml,30,41,7,8,112,30,0,6.0,6,0.0,Optimal,1,2580,8,733,34
9992,jovanovic,../inputs/case6470rte.graphml,6470,8066,2352,6,36453,80915,4,1356.0,1356,0.0,Optimal,2798,175741739,0,0,0
9993,cycles,../inputs/case13659pegase.graphml,13659,18625,4024,33,63414,27318,3,2721.0,2721,0.0,Optimal,1861,10076724,17,262027,3438
9994,jovanovic,../inputs/case1888rte.graphml,1888,2308,681,6,10539,23454,4,393.0,393,0.0,Optimal,2427,15139066,0,0,0
9995,forts,../inputs/case_illinois200.graphml,200,245,44,4,690,200,2,57.0,57,0.0,Optimal,2538,246234,47,18290,630
9996,brimkov,../inputs/case2868rte.graphml,2868,3471,983,15,15921,21079,0,598.0,598,0.0,Optimal,1,942203,0,0,0
9997,forts,../inputs/case_south_carolina500.graphml,500,584,211,2,1668,500,1,158.0,183,0.1366120218579235,Timeout,373402,900324444,1878,3079576,13579
9998,cycles,../inputs/case145.graphml,145,422,71,11,1295,290,0,18.0,18,0.0,Optimal,143,108701,24,3489,251
9999,forts,../inputs/case14.graphml,14,20,2,5,54,14,4,3.0,3,0.0,Optimal,1,1182,8,288,24
10000,cycles,../inputs/case145.graphml,145,422,71,6,1295,290,1,20.0,20,0.0,Optimal,2092,1027526,53,8940,414
10001,jovanovic,../inputs/case_Texas.graphml,2000,2667,376,2,11023,24309,3,939.0,939,0.0,Optimal,152,5578592,0,0,0
10002,jovanovic,../inputs/case2746wop.graphml,2746,3300,709,6,14133,26324,4,681.0,681,0.0,Optimal,1380,7829161,0,0,0
10003,jovanovic,../inputs/case3012wp.graphml,3012,3566,726,2,15236,28158,2,1323.0,1323,0.0,Optimal,1,6313278,0,0,0
10004,jovanovic,../inputs/case6468rte.graphml,6468,8065,2384,13,36499,81061,4,1291.0,1291,0.0,Optimal,1753,81165477,0,0,0
10005,jovanovic,../inputs/case145.graphml,145,422,71,3,1440,4117,1,35.0,35,0.0,Optimal,1,556701,0,0,0
10006,brimkov,../inputs/case118.graphml,118,179,11,3,634,404,3,37.0,37,0.0,Optimal,7,73325,0,0,0
10007,forts,../inputs/case6468rte.graphml,6468,8065,2384,12,22598,6468,4,1291.0,1291,0.0,Optimal,1631,3752442,29,2098585,11029
10008,cycles,../inputs/case13659pegase.graphml,13659,18625,4024,7,63414,27318,3,3124.0,3124,0.0,Optimal,3753,43587759,115,1011882,6868
10009,jovanovic,../inputs/case_south_carolina500.graphml,500,584,211,15,3005,7864,4,75.0,75,0.0,Optimal,1,341507,0,0,0
10010,forts,../inputs/case_Western.graphml,10024,12241,4106,12,34506,10024,3,1825.0,1825,0.0,Optimal,12001,37842887,104,6722587,19299
10011,brimkov,../inputs/case_Western.graphml,10024,12241,4106,16,58226,75508,2,1825.0,1825,0.0,Optimal,12761,277199222,0,0,0
10012,jovanovic,../inputs/case2746wp.graphml,2746,3274,704,7,14051,26111,4,685.0,685,0.0,Optimal,1,3064949,0,0,0
10013,forts,../inputs/case145.graphml,145,422,71,13,989,145,1,18.0,18,0.0,Optimal,1,21514,11,5484,164
10014,cycles,../inputs/case2746wp.graphml,2746,3274,704,7,11305,5492,0,685.0,685,0.0,Optimal,2743,2237885,30,52434,1509
10015,forts,../inputs/case3120sp.graphml,3120,3684,798,10,10488,3120,2,768.0,768,0.0,Optimal,1971,1778658,59,528790,5624
10016,forts,../inputs/case13659pegase.graphml,13659,18625,4024,4,50909,13659,3,4120.0,10785,0.6179879462216041,Timeout,83911,905574247,307,18764832,46597
10017,brimkov,../inputs/case6515rte.graphml,6515,8104,2344,10,36664,46344,4,1316.0,1316,0.0,Optimal,4204,10388385,0,0,0
10018,cycles,../inputs/case9241pegase.graphml,9241,14207,2902,37,45305,18482,3,2010.0,2010,0.0,Optimal,1626,6875216,32,226232,1846
10019,brimkov,../inputs/case2869pegase.graphml,2869,3968,869,4,16202,16164,1,730.0,730,0.0,Optimal,2390,28646698,0,0,0
10020,cycles,../inputs/case6ww.graphml,6,11,1,2,31,12,4,3.0,3,0.0,Optimal,1,687,4,44,3
10021,brimkov,../inputs/case6515rte.graphml,6515,8104,2344,12,36664,46344,3,1315.0,1315,0.0,Optimal,2230,5963156,0,0,0
10022,jovanovic,../inputs/case2869pegase.graphml,2869,3968,869,7,16202,31691,4,620.0,620,0.0,Optimal,1970,11861424,0,0,0
10023,jovanovic,../inputs/case14.graphml,14,20,2,6,73,111,1,3.0,3,0.0,Optimal,1,1974,0,0,0
10024,forts,../inputs/case145.graphml,145,422,71,15,989,145,4,18.0,18,0.0,Optimal,15,22525,15,6874,186
10025,brimkov,../inputs/case_south_carolina500.graphml,500,584,211,7,3005,4969,0,80.0,80,0.0,Optimal,1,592892,0,0,0
10026,cycles,../inputs/case5.graphml,5,6,0,1,17,10,2,5.0,5,0.0,Optimal,0,206,1,1,0
10027,cycles,../inputs/case_illinois200.graphml,200,245,44,12,874,400,2,39.0,39,0.0,Optimal,1,13430,9,1346,191
10028,forts,../inputs/case6468rte.graphml,6468,8065,2384,3,22598,6468,0,1858.0,-1,100.0,Timeout,101508,900205365,197,5433430,25620
10029,brimkov,../inputs/case89pegase.graphml,89,206,43,14,710,682,3,13.0,13,0.0,Optimal,1,13097,0,0,0
10030,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,4,54546,98650,0,2225.0,2233,0.0035826242722794446,Timeout,12197,900888846,0,0,0
10031,forts,../inputs/case9241pegase.graphml,9241,14207,2902,8,37655,9241,4,2014.0,2014,0.0,Optimal,4857,19639018,50,4633633,17948
10032,cycles,../inputs/case1888rte.graphml,1888,2308,681,5,8651,3776,3,416.0,416,0.0,Optimal,1626,3344581,61,82540,2172
10033,brimkov,../inputs/case9241pegase.graphml,9241,14207,2902,23,54546,45832,1,2010.0,2010,0.0,Optimal,1,6307436,0,0,0
10034,forts,../inputs/case3375wp.graphml,3374,4068,889,4,11510,3374,3,850.0,851,0.0011750881316098707,Timeout,511986,900285740,852,3765701,11362
10035,brimkov,../inputs/case6515rte.graphml,6515,8104,2344,17,36664,46344,2,1315.0,1315,0.0,Optimal,2015,4091139,0,0,0
10036,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,37,54546,98650,2,2010.0,2010,0.0,Optimal,1701,83788759,0,0,0
10037,forts,../inputs/case2746wp.graphml,2746,3274,704,8,9294,2746,0,684.0,684,0.0,Optimal,1751,1421704,36,424585,5701
10038,jovanovic,../inputs/case2737sop.graphml,2737,3266,655,3,13922,25903,4,779.0,779,0.0,Optimal,1653,18670170,0,0,0
10039,cycles,../inputs/case2869pegase.graphml,2869,3968,869,12,13333,5738,1,612.0,612,0.0,Optimal,3128,1998939,18,34445,1377
10040,jovanovic,../inputs/case89pegase.graphml,89,206,43,11,710,1379,3,13.0,13,0.0,Optimal,1,39882,0,0,0
10041,forts,../inputs/case13659pegase.graphml,13659,18625,4024,36,50909,13659,4,2721.0,2721,0.0,Optimal,1611,13737340,25,8291450,22888
10042,brimkov,../inputs/case_Western.graphml,10024,12241,4106,16,58226,75508,0,1825.0,1825,0.0,Optimal,12761,277570789,0,0,0
10043,forts,../inputs/case89pegase.graphml,89,206,43,7,501,89,0,13.0,13,0.0,Optimal,1,18504,16,4099,155
10044,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,7,77073,166797,0,3124.0,3124,0.0,Optimal,2204,203453387,0,0,0
10045,cycles,../inputs/case_GB2224.graphml,2224,2804,1367,1,11890,4448,0,1020.0,1027,0.006815968841285297,Timeout,956996,900913449,133,317203,13308
10046,brimkov,../inputs/case9241pegase.graphml,9241,14207,2902,35,54546,45832,1,2010.0,2010,0.0,Optimal,1,8494123,0,0,0
10047,brimkov,../inputs/case9.graphml,9,9,4,1,46,46,2,5.0,5,0.0,Optimal,1,3280,0,0,0
10048,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,34,54546,98650,2,2010.0,2010,0.0,Optimal,1692,58386783,0,0,0
10049,brimkov,../inputs/case2869pegase.graphml,2869,3968,869,12,16202,16164,0,612.0,612,0.0,Optimal,1,517071,0,0,0
10050,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,18,54546,98650,4,2010.0,2010,0.0,Optimal,1681,70960193,0,0,0
10051,cycles,../inputs/case9241pegase.graphml,9241,14207,2902,27,45305,18482,4,2010.0,2010,0.0,Optimal,1712,7323820,36,324815,4037
10052,forts,../inputs/case1951rte.graphml,1951,2375,651,7,6701,1951,2,406.0,406,0.0,Optimal,1988,1119774,34,255265,4051
10053,forts,../inputs/case9241pegase.graphml,9241,14207,2902,37,37655,9241,2,2010.0,2010,0.0,Optimal,1630,8622726,27,4278598,16449
10054,forts,../inputs/case57.graphml,57,78,15,1,213,57,2,42.0,42,0.0,Optimal,55,17360,26,3755,262
10055,brimkov,../inputs/case9241pegase.graphml,9241,14207,2902,27,54546,45832,4,2010.0,2010,0.0,Optimal,1,6302576,0,0,0
10056,jovanovic,../inputs/case2868rte.graphml,2868,3471,983,4,15921,36380,3,722.0,722,0.0,Optimal,1648,25460890,0,0,0
10057,brimkov,../inputs/case33bw.graphml,33,32,1,2,131,67,0,17.0,17,0.0,Optimal,0,1840,0,0,0
10058,jovanovic,../inputs/case2746wop.graphml,2746,3300,709,6,14133,26324,0,681.0,681,0.0,Optimal,1380,7845426,0,0,0
10059,forts,../inputs/case300.graphml,300,409,66,9,1118,300,1,72.0,72,0.0,Optimal,1,19445,13,10087,548
10060,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,39,54546,98650,0,2010.0,2010,0.0,Optimal,1628,63100245,0,0,0
10061,brimkov,../inputs/case6470rte.graphml,6470,8066,2352,12,36453,45711,0,1303.0,1303,0.0,Optimal,1027,4485773,0,0,0
10062,forts,../inputs/case6470rte.graphml,6470,8066,2352,16,22602,6470,0,1303.0,1303,0.0,Optimal,2082,2766059,28,1566365,8527
10063,jovanovic,../inputs/case1888rte.graphml,1888,2308,681,1,10539,23454,4,1244.0,1244,0.0,Optimal,1504,5473359,0,0,0
10064,cycles,../inputs/case33bw.graphml,33,32,1,3,98,66,3,11.0,11,0.0,Optimal,1,778,3,26,0
10065,cycles,../inputs/case_Western.graphml,10024,12241,4106,18,48202,20048,1,1825.0,1825,0.0,Optimal,113058,885002614,102,1254732,16320
10066,brimkov,../inputs/case39.graphml,39,46,10,1,202,182,0,29.0,29,0.0,Optimal,1,11041,0,0,0
10067,forts,../inputs/case118.graphml,118,179,11,4,476,118,3,31.0,31,0.0,Optimal,1,21205,14,3647,295
10068,brimkov,../inputs/case33bw.graphml,33,32,1,4,131,67,2,11.0,11,0.0,Optimal,0,531,0,0,0
10069,forts,../inputs/case13659pegase.graphml,13659,18625,4024,8,50909,13659,2,2977.0,3002,0.008327781479013991,Timeout,434678,902092425,111,10918971,31774
10070,cycles,../inputs/case1951rte.graphml,1951,2375,651,12,8852,3902,1,393.0,393,0.0,Optimal,463,447033,21,24258,1554
10071,jovanovic,../inputs/case2848rte.graphml,2848,3442,1023,7,15831,35938,4,593.0,593,0.0,Optimal,2692,21856879,0,0,0
10072,jovanovic,../inputs/case2868rte.graphml,2868,3471,983,15,15921,36380,1,598.0,598,0.0,Optimal,1267,11819921,0,0,0
10073,cycles,../inputs/case89pegase.graphml,89,206,43,9,621,178,4,13.0,13,0.0,Optimal,1,17394,16,1252,99
10074,forts,../inputs/case_illinois200.graphml,200,245,44,5,690,200,1,50.0,50,0.0,Optimal,2689,242631,37,14359,559
10075,brimkov,../inputs/case9241pegase.graphml,9241,14207,2902,6,54546,45832,1,2038.0,2038,0.0,Optimal,2236,68861134,0,0,0
10076,forts,../inputs/case14.graphml,14,20,2,6,54,14,0,3.0,3,0.0,Optimal,1,2200,9,312,20
10077,forts,../inputs/case2869pegase.graphml,2869,3968,869,16,10805,2869,0,612.0,612,0.0,Optimal,1655,1083156,34,374838,4273
10078,forts,../inputs/case_Texas.graphml,2000,2667,376,5,7334,2000,2,482.0,-1,100.0,Timeout,255750,900232020,819,3470379,13422
10079,brimkov,../inputs/case6515rte.graphml,6515,8104,2344,3,36664,46344,3,1926.0,1929,0.0015552099533437014,Timeout,29872,900609764,0,0,0
10080,jovanovic,../inputs/case3120sp.graphml,3120,3684,798,8,15870,29522,3,768.0,768,0.0,Optimal,203,4945869,0,0,0
10081,cycles,../inputs/case2848rte.graphml,2848,3442,1023,11,12983,5696,3,585.0,585,0.0,Optimal,6571,4897808,16,37579,2437
10082,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,15,77073,93003,1,2760.0,2760,0.0,Optimal,2041,5827909,0,0,0
10083,brimkov,../inputs/case96rts.graphml,73,108,9,5,391,247,2,19.0,19,0.0,Optimal,1,10319,0,0,0
10084,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,33,77073,166797,2,2721.0,2721,0.0,Optimal,1711,137358139,0,0,0
10085,forts,../inputs/case13659pegase.graphml,13659,18625,4024,39,50909,13659,4,2721.0,2721,0.0,Optimal,1532,14244736,34,8536881,24048
10086,brimkov,../inputs/case_Western.graphml,10024,12241,4106,9,58226,75508,4,1833.0,1833,0.0,Optimal,18166,509272755,0,0,0
10087,forts,../inputs/case13659pegase.graphml,13659,18625,4024,6,50909,13659,1,3285.0,3317,0.00964727163099186,Timeout,258915,901949658,272,14156998,36787
10088,forts,../inputs/case3012wp.graphml,3012,3566,726,10,10144,3012,1,755.0,755,0.0,Optimal,1790,1527041,47,550997,6370
10089,brimkov,../inputs/case2746wp.graphml,2746,3274,704,7,14051,12571,3,685.0,685,0.0,Optimal,60,1161711,0,0,0
10090,forts,../inputs/case2737sop.graphml,2737,3266,655,2,9269,2737,2,1182.0,-1,100.0,Timeout,364681,900325206,676,3612141,14883
10091,jovanovic,../inputs/case2848rte.graphml,2848,3442,1023,12,15831,35938,1,585.0,585,0.0,Optimal,148,7433033,0,0,0
10092,jovanovic,../inputs/case1951rte.graphml,1951,2375,651,15,10803,24060,2,393.0,393,0.0,Optimal,1,1922860,0,0,0
10093,jovanovic,../inputs/case1951rte.graphml,1951,2375,651,2,10803,24060,4,926.0,926,0.0,Optimal,1,3083747,0,0,0
10094,jovanovic,../inputs/case6495rte.graphml,6495,8084,2344,4,36564,81356,1,1567.0,1568,0.0006377551020408163,Timeout,22176,900548825,0,0,0
10095,jovanovic,../inputs/case3012wp.graphml,3012,3566,726,8,15236,28158,2,755.0,755,0.0,Optimal,278,5014034,0,0,0
10096,jovanovic,../inputs/case2746wop.graphml,2746,3300,709,8,14133,26324,3,677.0,677,0.0,Optimal,1,2740154,0,0,0
10097,forts,../inputs/case9241pegase.graphml,9241,14207,2902,41,37655,9241,3,2010.0,2010,0.0,Optimal,1622,8360180,30,4125613,16320
10098,cycles,../inputs/case13659pegase.graphml,13659,18625,4024,12,63414,27318,0,2794.0,2794,0.0,Optimal,1787,21945349,118,984826,9212
10099,forts,../inputs/case6495rte.graphml,6495,8084,2344,9,22663,6495,0,1317.0,1317,0.0,Optimal,4496,7798348,172,2728273,12163
10100,jovanovic,../inputs/case6515rte.graphml,6515,8104,2344,12,36664,81702,0,1315.0,1315,0.0,Optimal,1829,107214915,0,0,0
10101,cycles,../inputs/case2868rte.graphml,2868,3471,983,13,13053,5736,0,598.0,598,0.0,Optimal,133,489179,14,35113,2322
10102,brimkov,../inputs/case9.graphml,9,9,4,1,46,46,4,5.0,5,0.0,Optimal,1,3127,0,0,0
10103,jovanovic,../inputs/case_Texas.graphml,2000,2667,376,10,11023,24309,3,417.0,417,0.0,Optimal,4458,22993429,0,0,0
10104,jovanovic,../inputs/case6515rte.graphml,6515,8104,2344,17,36664,81702,0,1315.0,1315,0.0,Optimal,1880,94735800,0,0,0
10105,brimkov,../inputs/case9241pegase.graphml,9241,14207,2902,32,54546,45832,0,2010.0,2010,0.0,Optimal,1,5835836,0,0,0
10106,jovanovic,../inputs/case_illinois200.graphml,200,245,44,12,1074,2310,2,39.0,39,0.0,Optimal,1,51153,0,0,0
10107,brimkov,../inputs/case6515rte.graphml,6515,8104,2344,14,36664,46344,4,1315.0,1315,0.0,Optimal,1561,3895231,0,0,0
10108,cycles,../inputs/case6515rte.graphml,6515,8104,2344,15,30149,13030,4,1315.0,1315,0.0,Optimal,2330,4929643,21,197813,4879
10109,brimkov,../inputs/case3375wp.graphml,3374,4068,889,12,17535,16889,0,816.0,816,0.0,Optimal,288,2227223,0,0,0
10110,brimkov,../inputs/case_Texas.graphml,2000,2667,376,11,11023,13699,2,413.0,413,0.0,Optimal,8391,10885854,0,0,0
10111,jovanovic,../inputs/case_Texas.graphml,2000,2667,376,4,11023,24309,1,537.0,538,0.0018587360594795538,Timeout,40571,900108862,0,0,0
10112,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,7,54546,98650,3,2019.0,2019,0.0,Optimal,1752,102652728,0,0,0
10113,forts,../inputs/case2869pegase.graphml,2869,3968,869,12,10805,2869,2,612.0,612,0.0,Optimal,1761,1200040,30,452865,5156
10114,brimkov,../inputs/case6495rte.graphml,6495,8084,2344,5,36564,46098,4,1424.0,1424,0.0,Optimal,3693,130830507,0,0,0
10115,cycles,../inputs/case13659pegase.graphml,13659,18625,4024,39,63414,27318,3,2721.0,2721,0.0,Optimal,2222,10773139,12,208773,3482
10116,forts,../inputs/case9241pegase.graphml,9241,14207,2902,18,37655,9241,0,2010.0,2010,0.0,Optimal,1671,8379494,37,3990389,16377
10117,brimkov,../inputs/case_Western.graphml,10024,12241,4106,13,58226,75508,0,1825.0,1825,0.0,Optimal,3112,158987790,0,0,0
10118,jovanovic,../inputs/case6495rte.graphml,6495,8084,2344,16,36564,81356,3,1314.0,1314,0.0,Optimal,2414,119893476,0,0,0
10119,cycles,../inputs/case_Western.graphml,10024,12241,4106,1,48202,20048,3,5974.0,5974,0.0,Optimal,9149,61428486,84,1462954,38799
10120,forts,../inputs/case145.graphml,145,422,71,2,989,145,2,54.0,55,0.01818181818181818,Timeout,3742367,901284704,487,186873,1631
10121,forts,../inputs/case13659pegase.graphml,13659,18625,4024,11,50909,13659,4,2814.0,2817,0.0010649627263045794,Timeout,605569,901930529,61,9876227,27146
10122,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,25,54546,98650,4,2010.0,2010,0.0,Optimal,1613,61372226,0,0,0
10123,cycles,../inputs/case6470rte.graphml,6470,8066,2352,9,29983,12940,4,1306.0,1306,0.0,Optimal,1693,6585553,66,415714,5230
10124,brimkov,../inputs/case24_ieee_rts.graphml,24,34,4,5,129,93,4,6.0,6,0.0,Optimal,1,1928,0,0,0
10125,brimkov,../inputs/case6470rte.graphml,6470,8066,2352,4,36453,45711,4,1559.0,1559,0.0,Optimal,15400,421038588,0,0,0
10126,jovanovic,../inputs/case96rts.graphml,73,108,9,3,391,618,4,22.0,22,0.0,Optimal,1,14159,0,0,0
10127,brimkov,../inputs/case1354pegase.graphml,1354,1710,422,2,7269,7537,4,703.0,703,0.0,Optimal,1,431709,0,0,0
10128,brimkov,../inputs/case6495rte.graphml,6495,8084,2344,15,36564,46098,4,1314.0,1314,0.0,Optimal,1822,4483156,0,0,0
10129,forts,../inputs/case1354pegase.graphml,1354,1710,422,13,4774,1354,3,311.0,311,0.0,Optimal,215,161322,15,97238,2498
10130,brimkov,../inputs/case3375wp.graphml,3374,4068,889,9,17535,16889,0,816.0,816,0.0,Optimal,677,2970306,0,0,0
10131,forts,../inputs/case_Western.graphml,10024,12241,4106,3,34506,10024,3,2246.0,3143,0.28539611835825646,Timeout,8333,901606975,373,29461805,55884
10132,brimkov,../inputs/case2868rte.graphml,2868,3471,983,12,15921,21079,0,598.0,598,0.0,Optimal,1,1210423,0,0,0
10133,cycles,../inputs/case1888rte.graphml,1888,2308,681,7,8651,3776,1,382.0,382,0.0,Optimal,1883,1628311,46,57544,1904
10134,jovanovic,../inputs/case2868rte.graphml,2868,3471,983,8,15921,36380,3,600.0,600,0.0,Optimal,2357,20803134,0,0,0
10135,jovanovic,../inputs/case2736sp.graphml,2736,3265,645,7,13906,25841,2,682.0,682,0.0,Optimal,472,4157795,0,0,0
10136,jovanovic,../inputs/case89pegase.graphml,89,206,43,16,710,1379,1,13.0,13,0.0,Optimal,1,30862,0,0,0
10137,forts,../inputs/case13659pegase.graphml,13659,18625,4024,11,50909,13659,2,2813.0,2817,0.0014199503017394391,Timeout,614883,901706092,73,9591911,26985
10138,forts,../inputs/case6515rte.graphml,6515,8104,2344,4,22723,6515,0,1569.0,-1,100.0,Timeout,245059,900239541,562,7688088,21352
10139,brimkov,../inputs/case9241pegase.graphml,9241,14207,2902,35,54546,45832,3,2010.0,2010,0.0,Optimal,1,8478779,0,0,0
10140,jovanovic,../inputs/case2869pegase.graphml,2869,3968,869,4,16202,31691,2,730.0,730,0.0,Optimal,2532,43609275,0,0,0
10141,jovanovic,../inputs/case2869pegase.graphml,2869,3968,869,2,16202,31691,0,1395.0,1395,0.0,Optimal,3197,23940431,0,0,0
10142,brimkov,../inputs/case1951rte.graphml,1951,2375,651,9,10803,13715,3,397.0,397,0.0,Optimal,1,824787,0,0,0
10143,cycles,../inputs/case9.graphml,9,9,4,2,37,18,2,3.0,3,0.0,Optimal,1,916,6,65,4
10144,jovanovic,../inputs/case6470rte.graphml,6470,8066,2352,15,36453,80915,0,1303.0,1303,0.0,Optimal,1744,80871516,0,0,0
10145,cycles,../inputs/case6468rte.graphml,6468,8065,2384,13,30031,12936,3,1291.0,1291,0.0,Optimal,1766,4571757,20,124273,4876
10146,brimkov,../inputs/case2868rte.graphml,2868,3471,983,14,15921,21079,0,598.0,598,0.0,Optimal,1,1029365,0,0,0
10147,cycles,../inputs/case24_ieee_rts.graphml,24,34,4,5,105,48,3,6.0,6,0.0,Optimal,1,2563,7,113,6
10148,jovanovic,../inputs/case1951rte.graphml,1951,2375,651,14,10803,24060,3,393.0,393,0.0,Optimal,1,1866618,0,0,0
10149,brimkov,../inputs/case2868rte.graphml,2868,3471,983,13,15921,21079,2,598.0,598,0.0,Optimal,1,899589,0,0,0
10150,jovanovic,../inputs/case6495rte.graphml,6495,8084,2344,8,36564,81356,4,1322.0,1322,0.0,Optimal,1790,124938734,0,0,0
10151,jovanovic,../inputs/case145.graphml,145,422,71,4,1440,4117,2,27.0,27,0.0,Optimal,7862,4560369,0,0,0
10152,jovanovic,../inputs/case2746wp.graphml,2746,3274,704,5,14051,26111,4,690.0,690,0.0,Optimal,811,6298088,0,0,0
10153,jovanovic,../inputs/case2868rte.graphml,2868,3471,983,3,15921,36380,3,882.0,882,0.0,Optimal,1675,36773254,0,0,0
10154,jovanovic,../inputs/case_illinois200.graphml,200,245,44,8,1074,2310,3,40.0,40,0.0,Optimal,1,55205,0,0,0
10155,forts,../inputs/case2737sop.graphml,2737,3266,655,5,9269,2737,0,690.0,690,0.0,Optimal,2407,3350644,50,480247,6407
10156,forts,../inputs/case2848rte.graphml,2848,3442,1023,4,9732,2848,4,699.0,701,0.0028530670470756064,Timeout,739026,900444422,396,1917317,9510
10157,cycles,../inputs/case9241pegase.graphml,9241,14207,2902,32,45305,18482,1,2010.0,2010,0.0,Optimal,1654,8223973,35,193113,1897
10158,forts,../inputs/case300.graphml,300,409,66,4,1118,300,2,81.0,81,0.0,Optimal,962,154629,36,18839,737
10159,cycles,../inputs/case1354pegase.graphml,1354,1710,422,9,5915,2708,1,311.0,311,0.0,Optimal,47,209448,16,11957,723
10160,jovanovic,../inputs/case_Western.graphml,10024,12241,4106,3,58226,131376,1,2326.0,2338,0.0051325919589392645,Timeout,7435,901032081,0,0,0
10161,brimkov,../inputs/case145.graphml,145,422,71,7,1440,2704,1,18.0,18,0.0,Optimal,250,733763,0,0,0
10162,jovanovic,../inputs/case145.graphml,145,422,71,2,1440,4117,2,55.0,55,0.0,Optimal,1,333364,0,0,0
10163,jovanovic,../inputs/case1354pegase.graphml,1354,1710,422,9,7269,14491,1,311.0,311,0.0,Optimal,1,917513,0,0,0
10164,forts,../inputs/case9241pegase.graphml,9241,14207,2902,31,37655,9241,4,2010.0,2010,0.0,Optimal,1702,9234861,27,4084066,16402
10165,cycles,../inputs/case2746wp.graphml,2746,3274,704,9,11305,5492,4,684.0,684,0.0,Optimal,1345,1185146,17,30760,730
10166,forts,../inputs/case_south_carolina500.graphml,500,584,211,13,1668,500,3,75.0,75,0.0,Optimal,143,55845,14,27444,766
10167,brimkov,../inputs/case1888rte.graphml,1888,2308,681,9,10539,13275,4,375.0,375,0.0,Optimal,1,837594,0,0,0
10168,jovanovic,../inputs/case6470rte.graphml,6470,8066,2352,2,36453,80915,1,2945.0,2945,0.0,Optimal,1820,94695990,0,0,0
10169,brimkov,../inputs/case3012wp.graphml,3012,3566,726,11,15236,13432,3,755.0,755,0.0,Optimal,1,1383468,0,0,0
10170,forts,../inputs/case6515rte.graphml,6515,8104,2344,11,22723,6515,0,1315.0,1315,0.0,Optimal,1561,3512263,23,1980046,11131
10171,jovanovic,../inputs/case2746wp.graphml,2746,3274,704,10,14051,26111,3,684.0,684,0.0,Optimal,1,2319069,0,0,0
10172,brimkov,../inputs/case_Texas.graphml,2000,2667,376,16,11023,13699,1,411.0,411,0.0,Optimal,2464,6448022,0,0,0
10173,brimkov,../inputs/case2869pegase.graphml,2869,3968,869,12,16202,16164,4,612.0,612,0.0,Optimal,1,509476,0,0,0
10174,brimkov,../inputs/case_iceland118.graphml,189,203,110,3,1058,1376,1,52.0,52,0.0,Optimal,1,112509,0,0,0
10175,forts,../inputs/case1951rte.graphml,1951,2375,651,4,6701,1951,4,495.00000000000006,499,0.008016032064128143,Timeout,1502020,901110204,382,996821,6373
10176,forts,../inputs/case9241pegase.graphml,9241,14207,2902,42,37655,9241,3,2010.0,2010,0.0,Optimal,1928,8261746,34,3455993,13823
10177,forts,../inputs/case13659pegase.graphml,13659,18625,4024,36,50909,13659,0,2721.0,2721,0.0,Optimal,1612,13246408,27,8080967,22881
10178,cycles,../inputs/case1888rte.graphml,1888,2308,681,11,8651,3776,3,375.0,375,0.0,Optimal,4034,1881308,23,33411,1576
